번호,관리번호,지정일자,해제일자,운영상태,시설명,시설구분,도로명전체주소,소재지전체주소,도로명우편번호,시설위치(지상/지하),시설면적(㎡),최대수용인원,최종수정시점,데이터갱신구분,데이터갱신일자,위도(도),위도(분),위도(초),경도(도),경도(분),경도(초),위도(EPSG4326),경도(EPSG4326),좌표정보(X),좌표정보(Y)
7181,3660000-S199100083,1992-01-02,,사용중,둔산3동 세이브존(구한신코아)지하주차장(지하3층),공공용시설,"대전광역시 서구 둔산로 201 (둔산동, 국화아파트)",대전광역시 서구 둔산동 1809번지,35245,지하,6323,7664,2023-06-09 13:28,I,2023-07-28 1:14,36,21,5.19,127,23,46.07,36.35144269,127.39613,990680.1542,1817119.718
7182,3660000-S199200005,1992-01-01,,사용중,가수원동 은아아파트 501~503동 지하주차장 1층,공공용시설,"대전광역시 서구 가수원로 6 (가수원동, 은아아파트5단지)",대전광역시 서구 가수원동 808번지,35389,지하,559.03,677,2023-07-07 15:43,I,2023-07-28 1:14,36,17,51.89,127,21,20.21,36.2984029,127.3553304,987010.5704,1811241.21
7183,3660000-S199200008,1992-01-01,,사용중,가수원동 은아아파트 504~505동 지하주차장 1층,공공용시설,"대전광역시 서구 가수원로 5 (가수원동, 은아아파트5단지)",대전광역시 서구 가수원동 809번지,35389,지하,665.09,806,2023-07-07 15:43,I,2023-07-28 1:14,36,17,51.22,127,21,20.27,36.29756142,127.3556314,987037.4522,1811147.833
7184,3660000-S199400027,1994-01-02,,사용중,복수동 삼익목화1차아파트 1-1지하주차장 1층,공공용시설,"대전광역시 서구 복수서로 50 (복수동, 삼익목화아파트)",대전광역시 서구 복수동 282번지,35404,지하,1322.32,1602,2023-07-12 14:26,I,2023-07-28 1:14,36,18,31.5,127,22,26.46,36.30875102,127.3740168,988689.856,1812386.682
7185,3660000-S199400028,1994-01-02,,사용중,복수동 삼익목화1차아파트 1-2지하주차장 1층,공공용시설,"대전광역시 서구 복수서로 50 (복수동, 삼익목화아파트)",대전광역시 서구 복수동 282번지,35404,지하,1322.32,1602,2023-07-12 14:27,I,2023-07-28 1:14,36,18,31.5,127,22,26.46,36.30875102,127.3740168,988689.856,1812386.682
7186,3660000-S199400029,1994-01-02,,사용중,복수동 삼익목화1차아파트 1-3지하주차장 1층,공공용시설,"대전광역시 서구 복수서로 50 (복수동, 삼익목화아파트)",대전광역시 서구 복수동 282번지,35404,지하,826.45,1001,2023-07-12 14:27,I,2023-07-28 1:14,36,18,31.5,127,22,26.46,36.30875102,127.3740168,988689.856,1812386.682
7187,3660000-S199400030,1994-01-02,,사용중,복수동 삼익목화1차아파트 2-1지하주차장 1층,공공용시설,"대전광역시 서구 복수북로 51 (복수동, 삼익목화아파트)",대전광역시 서구 복수동 282번지,35404,지하,1322.32,1602,2023-07-12 14:28,I,2023-07-28 1:14,36,18,30.72,127,22,32.01,36.30853377,127.3755579,988828.1768,1812362.406
7188,3660000-S199400031,1994-01-02,,사용중,복수동 삼익목화1차아파트 2-2지하주차장 1층,공공용시설,대전광역시 서구 복수북로 51 (삼익목화아파트),대전광역시 서구 복수동 274번지 1호,35404,지하,826.45,1001,2023-07-12 14:28,I,2023-07-28 1:14,36,18,30.72,127,22,32.01,36.30853377,127.3755579,988828.1768,1812362.406
7189,3660000-S199400032,1994-01-02,,사용중,복수동 삼익목화1차아파트 3-1지하주차장 1층,공공용시설,대전광역시 서구 복수중로 38,대전광역시 서구 복수동 274번지 1호,35404,지하,1322.32,1602,2023-07-12 14:28,I,2023-07-28 1:14,36,18,27.71,127,22,31.52,36.30769765,127.3754223,988815.8858,1812269.678
7190,3660000-S199400033,1994-01-02,,사용중,복수동 삼익목화1차아파트 3-2지하주차장 1층,공공용시설,대전광역시 서구 복수중로 38,대전광역시 서구 복수동 274번지 1호,35404,지하,991.74,1202,2023-07-12 14:29,I,2023-07-28 1:14,36,18,27.71,127,22,31.52,36.30769765,127.3754223,988815.8858,1812269.678
7191,3660000-S199400034,1994-01-01,,사용중,복수동 삼익목화1차아파트 3-3지하주차장 1층,공공용시설,대전광역시 서구 복수중로 38,대전광역시 서구 복수동 274번지 1호,35404,지하,826.45,1001,2023-07-12 14:29,I,2023-07-28 1:14,36,18,27.71,127,22,31.52,36.30769765,127.3754223,988815.8858,1812269.678
7192,3660000-S199400035,1994-01-01,,사용중,월평1동 월평타운아파트 전체 동의 지하주차장 1층,공공용시설,대전광역시 서구 계룡로264번길 4,대전광역시 서구 월평동 19번지,35274,지하,3525,4272,2024-01-23 15:06,U,2024-01-25 2:40,36,21,10.87,127,21,31.6,36.35301302,127.3587188,987323.6456,1817298.157
7193,3660000-S199500008,1995-01-01,,사용중,만년동 상록수아파트101-102동 지하주차장 1층,공공용시설,"대전광역시 서구 만년남로 8, 101동 (만년동, 상록수아파트 지하주차장)",대전광역시 서구 만년동 281번지 상록수아파트 지하주차장 101동,35202,지하,1992,2414,2024-01-22 12:15,U,2024-01-24 2:40,36,21,57.04,127,22,36.6,36.36584334,127.3768337,988950.8115,1818719.091
7194,3660000-S199500009,1995-01-01,,사용중,만년동 상록수아파트103-105동 지하주차장 1층,공공용시설,"대전광역시 서구 만년남로 8, 103동 (만년동, 상록수아파트 지하주차장)",대전광역시 서구 만년동 281번지 상록수아파트 지하주차장 103동,35202,지하,2683,3252,2024-01-24 13:36,U,2024-01-26 2:40,36,21,57.04,127,22,36.6,36.36584334,127.3768337,988950.8115,1818719.091
7195,3660000-S199500011,1995-01-01,,사용중,만년동 상록수아파트 108동 지하주차장 1층,공공용시설,"대전광역시 서구 만년남로 8, 108동 (만년동, 상록수아파트 지하주차장)",대전광역시 서구 만년동 281번지 상록수아파트 지하주차장 108동,35202,지하,2999,3635,2024-01-24 13:37,U,2024-01-26 2:40,36,21,57.04,127,22,36.6,36.36584334,127.3768337,988950.8115,1818719.091
7196,3660000-S199500021,1995-01-01,,사용중,만년동 초원아파트101동 지하주차장 1층,공공용시설,"대전광역시 서구 만년로 45, 101동 (만년동, 초원아파트 지하주차장)",대전광역시 서구 만년동 1번지 1호 초원아파트 지하주차장 101동,35201,지하,1648,1997,2024-01-24 13:37,U,2024-01-26 2:40,36,22,2.92,127,22,42.93,36.36747792,127.3785921,989108.782,1818900.202
7197,3660000-S199500022,1995-01-01,,사용중,만년동 초원아파트106-108동 지하주차장 1층,공공용시설,"대전광역시 서구 만년로 45 (만년동, 초원아파트)",대전광역시 서구 만년동 1번지 1호,35201,지하,1788,2167,2024-01-24 13:37,U,2024-01-26 2:40,36,22,2.92,127,22,42.93,36.36747792,127.3785921,989108.782,1818900.202
7198,3660000-S199500031,1995-01-01,,사용중,만년동 상아아파트 101동 지하주차장 1층,공공용시설,"대전광역시 서구 대덕대로 415, 101동 (만년동, 상아아파트 지하주차장)",대전광역시 서구 만년동 1번지 상아아파트 지하주차장 101동,35201,지하,2127,2578,2024-01-24 13:38,U,2024-01-26 2:40,36,22,11.29,127,22,44.96,36.36980295,127.379156,989159.692,1819158.034
7199,3660000-S199500032,1995-01-01,,사용중,만년동 상아아파트 103동 지하주차장 1층,공공용시설,"대전광역시 서구 대덕대로 415, 103동 (만년동, 상아아파트 지하주차장)",대전광역시 서구 만년동 1번지 상아아파트 지하주차장 103동,35201,지하,2127,2578,2024-01-24 13:38,U,2024-01-26 2:40,36,22,11.29,127,22,44.96,36.36980295,127.379156,989159.692,1819158.034
7200,3660000-S199500033,1995-01-01,,사용중,만년동 상아아파트 105동 지하주차장 1층,공공용시설,"대전광역시 서구 대덕대로 415, 105동 (만년동, 상아아파트 지하주차장)",대전광역시 서구 만년동 1번지 상아아파트 지하주차장 105동,35201,지하,2127,2578,2024-01-24 13:38,U,2024-01-26 2:40,36,22,11.29,127,22,44.96,36.36980295,127.379156,989159.692,1819158.034
7201,3660000-S199500034,1995-01-01,,사용중,만년동 상아아파트 109동 지하주차장 1층,공공용시설,"대전광역시 서구 대덕대로 415, 109동 (만년동, 상아아파트 지하주차장)",대전광역시 서구 만년동 1번지 상아아파트 지하주차장 109동,35201,지하,2127,2578,2024-01-24 13:39,U,2024-01-26 2:40,36,22,11.29,127,22,44.96,36.36980295,127.379156,989159.692,1819158.034
7202,3660000-S199600014,1996-01-01,,사용중,만년동 강변아파트 101동 지하주차장 1층,공공용시설,"대전광역시 서구 만년로 25, 101동 (만년동, 강변아파트)",대전광역시 서구 만년동 1번지 2호,35201,지하,1768,2143,2024-01-24 13:39,U,2024-01-26 2:40,36,22,3.01,127,22,33.79,36.36750213,127.3760517,988880.8899,1818903.177
7203,3660000-S199600015,1996-01-01,,사용중,만년동 강변아파트 103동 지하주차장 1층,공공용시설,"대전광역시 서구 만년로 25, 103동 (만년동, 강변아파트 지하주차장)",대전광역시 서구 만년동 1번지 2호 강변아파트 지하주차장 103동,35201,지하,1851,2243,2024-01-24 13:39,U,2024-01-26 2:40,36,22,3.01,127,22,33.79,36.36750213,127.3760517,988880.8899,1818903.177
7204,3660000-S199600016,1996-01-01,,사용중,만년동 강변아파트 107-110동 지하주차장 1층,공공용시설,"대전광역시 서구 만년로 25, 107동 (만년동, 강변아파트 지하추자장)",대전광역시 서구 만년동 1번지 2호 강변아파트 지하추자장 107동,35201,지하,4420,5357,2024-01-24 13:40,U,2024-01-26 2:40,36,22,3.01,127,22,33.79,36.36750213,127.3760517,988880.8899,1818903.177
7205,3660000-S199600017,1996-01-01,,사용중,만년동 강변아파트 108-111 동 지하주차장 1층,공공용시설,"대전광역시 서구 만년로 25, 108동 (만년동, 강변아파트 지하주차장)",대전광역시 서구 만년동 1번지 2호 강변아파트 지하주차장 108동,35201,지하,1670,2024,2024-01-24 13:40,U,2024-01-26 2:40,36,22,3.01,127,22,33.79,36.36750213,127.3760517,988880.8899,1818903.177
7206,3660000-S199600018,1996-01-01,,사용중,만년동 강변아파트 102동 지하주차장 1층,공공용시설,"대전광역시 서구 만년로 25, 102동 (만년동, 강변아파트 지하주차장)",대전광역시 서구 만년동 1번지 2호 강변아파트 지하주차장 102동,35201,지하,1515,1836,2024-01-24 13:40,U,2024-01-26 2:40,36,22,3.01,127,22,33.79,36.36750213,127.3760517,988880.8899,1818903.177
7207,3660000-S199600019,1996-01-01,,사용중,만년동 강변아파트 106동 지하주차장 1층,공공용시설,"대전광역시 서구 만년로 25, 106동 (만년동, 강변아파트 지하주차장)",대전광역시 서구 만년동 1번지 2호 강변아파트 지하주차장 106동,35201,지하,1588,1924,2024-01-24 13:41,U,2024-01-26 2:40,36,22,3.01,127,22,33.79,36.36750213,127.3760517,988880.8899,1818903.177
7208,3660000-S199600020,1996-01-01,,사용중,만년동 강변아파트 109-112동 지하주차장 1층,공공용시설,"대전광역시 서구 만년로 25, 109동 (만년동, 강변아파트 지하주차장)",대전광역시 서구 만년동 1번지 2호 강변아파트 지하주차장 109동,35201,지하,4068,4930,2024-01-24 13:41,U,2024-01-26 2:40,36,22,3.01,127,22,33.79,36.36750213,127.3760517,988880.8899,1818903.177
7209,3660000-S199600021,1996-01-01,,사용중,만년동 강변아파트 104동 지하주차장 1층,공공용시설,"대전광역시 서구 만년로 25, 104동 (만년동, 강변아파트 지하주차장)",대전광역시 서구 만년동 1번지 2호 강변아파트 지하주차장 104동,35201,지하,1670,2024,2024-01-24 13:41,U,2024-01-26 2:40,36,22,3.01,127,22,33.79,36.36750213,127.3760517,988880.8899,1818903.177
7210,3660000-S199600023,1996-01-01,,사용중,만년동 엑스포오피스텔 지하주차장 1층,공공용시설,"대전광역시 서구 둔산대로117번길 44 (만년동, 지하주차장)",대전광역시 서구 만년동 381번지 지하주차장,35203,지하,6333,7676,2024-01-24 13:42,U,2024-01-26 2:40,36,22,0.99,127,22,57.23,36.36692154,127.3824002,989450.3224,1818838.064
7211,3660000-S199600034,1996-01-01,,사용중,둔산2동 평송 지하보도 지하1층,공공용시설,"대전광역시 서구 문예로 174 (둔산동, 샘머리아파트)",대전광역시 서구 둔산동 907 평송 지하보도,35205,지하,448.8,544,2024-01-26 10:02,U,2024-01-28 2:40,36,21,44.68,127,23,29.64,36.3624105,127.3915664,990272.0444,1818336.731
7212,3660000-S199600038,1996-01-01,,사용중,둔산2동 대덕 지하보도 지하1층,공공용시설,"대전광역시 서구 대덕대로 211, 대덕 지하보도 (둔산동)",대전광역시 서구 둔산동 1036 대덕 지하보도,35229,지하,412.5,500,2024-01-26 10:02,U,2024-01-28 2:40,36,21,7.16,127,22,41.39,36.3519879,127.3781648,989068.2808,1817182.075
7213,3660000-S199600039,1996-01-01,,사용중,둔산2동 수정타운아파트 전체 동의 지하1층 주차장,공공용시설,"대전광역시 서구 청사로 282 (둔산동, 수정타운아파트 지하주차장)",대전광역시 서구 둔산동 909번지,35206,지하,17308.28,20979,2024-01-26 10:03,U,2024-01-28 2:40,36,21,36.07,127,23,44.72,36.36001976,127.3957563,990647.6496,1818071.134
7214,3660000-S199600041,1996-01-01,,사용중,둔산2동 은초롱아파트 전체 동의 지하1층 주차장,공공용시설,"대전광역시 서구 청사로 269 (둔산동, 은초롱아파트)",대전광역시 서구 둔산동 908-3 은초롱아파트,35205,지하,1167.9,1415,2024-01-26 10:03,U,2024-01-28 2:40,36,21,36.21,127,23,38.23,36.36005217,127.3939485,990485.4611,1818074.905
7215,3660000-S199600042,1996-01-01,,사용중,둔산2동 꿈나무아파트 전체 동의 지하1층 주차장,공공용시설,"대전광역시 서구 청사로 253 (둔산동, 꿈나무아파트)",대전광역시 서구 둔산동 908-1 꿈나무아파트,35205,지하,2658.96,3222,2024-01-26 10:03,U,2024-01-28 2:40,36,21,37.04,127,23,30.54,36.36000114,127.390996,990220.5759,1818069.54
7216,3660000-S199600043,1996-01-01,,사용중,둔산2동 둥지아파트 전체 동의 지하1층 주차장,공공용시설,"대전광역시 서구 청사로 254 (둔산동, 둥지아파트)",대전광역시 서구 둔산동 912 둥지아파트,35207,지하,670,812,2024-01-26 10:04,U,2024-01-28 2:40,36,21,31.84,127,23,31.4,36.35906324,127.3926524,990369.0647,1817965.34
7217,3660000-S199600044,1996-01-01,,사용중,둔산2동 녹원아파트 전체 동의 지하1층 주차장,공공용시설,"대전광역시 서구 둔산남로 30 (둔산동, 녹원아파트)",대전광역시 서구 둔산동 1204 녹원아파트,35235,지하,15525.51,18818,2024-01-26 10:04,U,2024-01-28 2:40,36,20,51.78,127,22,50.36,36.3484249,127.3813822,989356.4808,1816786.504
7218,3660000-S199600045,1996-01-01,,사용중,둔산2동 은하수아파트 전체 동의 지하1층 주차장,공공용시설,"대전광역시 서구 둔산남로 15 (둔산동, 은하수아파트)",대전광역시 서구 둔산동 1203 은하수아파트,35234,지하,10996.83,13329,2024-01-26 10:05,U,2024-01-28 2:40,36,20,58.28,127,22,46.39,36.35002238,127.3800772,989239.6044,1816963.843
7219,3660000-S199600046,1996-01-01,,사용중,둔산2동 향촌아파트 전체 동의 지하1층 주차장,공공용시설,"대전광역시 서구 둔산로 15 (둔산동, 향촌아파트)",대전광역시 서구 둔산동 970 향촌아파트,35228,지하,14468.58,17537,2024-01-26 10:05,U,2024-01-28 2:40,36,21,14.86,127,22,31.84,36.35332859,127.3763409,988904.8207,1817330.994
7220,3660000-S199600048,1996-01-01,,사용중,둔산2동 파랑새아파트 전체 동의 지하1층 주차장,공공용시설,"대전광역시 서구 둔지로 75 (둔산동, 파랑새아파트)",대전광역시 서구 둔산동 957 파랑새아파트,35228,지하,7327.88,8882,2024-01-26 10:05,U,2024-01-28 2:40,36,21,22.87,127,22,31.74,36.35639283,127.3746117,988750.117,1817671.083
7221,3660000-S199600049,1996-01-01,,사용중,둔산2동 대전광역시 교육청 지하1층 주차장,공공용시설,"대전광역시 서구 둔산로 89, 대전광역시교육청 (둔산동)",대전광역시 서구 둔산동 1294 대전광역시교육청,35239,지하,2566,3110,2024-01-26 10:06,U,2024-01-28 2:40,36,21,7.51,127,23,1.65,36.35242061,127.3837461,989569.1253,1817229.455
7222,3660000-S199600057,1996-01-01,,사용중,둔산2동 대전상공회의소 지하1층~2층 주차장,공공용시설,"대전광역시 서구 대덕대로176번길 51, 대전상공회의소 (둔산동)",대전광역시 서구 둔산동 1133 대전상공회의소,35235,지하,3487.18,4226,2024-01-26 10:06,U,2024-01-28 2:40,36,20,49.76,127,22,44.51,36.34712331,127.3789081,989134.2975,1816642.405
7223,3660000-S199600059,1996-01-01,,사용중,둔산2동 둔산타임월드 지하1층~6층 주차장,공공용시설,"대전광역시 서구 대덕대로 211, 갤러리아타임월드백화점 (둔산동)",대전광역시 서구 둔산동 1036 갤러리아타임월드백화점,35229,지하,20944.83,25387,2024-01-26 10:06,U,2024-01-28 2:40,36,21,8.44,127,22,42.76,36.35195017,127.3781679,989068.5565,1817177.889
7224,3660000-S199600060,1996-01-01,,사용중,둔산2동 샘머리1단지아파트 전 동의 지하1층~2층주차장,공공용시설,"대전광역시 서구 문예로 174 (둔산동, 샘머리아파트)",대전광역시 서구 둔산동 907 샘머리아파트,35205,지하,24042.05,29141,2024-01-26 10:07,U,2024-01-28 2:40,36,21,48.35,127,23,30.48,36.36338329,127.3914823,990264.6256,1818444.644
7225,3660000-S199600061,1996-01-01,,사용중,둔산2동 샘머리2단지아파트 전 동의 지하1층~2층주차장,공공용시설,"대전광역시 서구 청사로 281 (둔산동, 샘머리아파트2단지)",대전광역시 서구 둔산동 908 샘머리아파트2단지,35205,지하,38122.2,46208,2024-01-26 10:07,U,2024-01-28 2:40,36,21,40.72,127,23,35.9,36.36178447,127.3943251,990519.4585,1818267.017
